[[], {}]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384403582)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8588, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384403582)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384403615)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384403615)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8588, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384403615)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384403649)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384403649)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8588, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384403649)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384403682)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384403682)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8588, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384403682)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384403715)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384403715)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8588, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384403715)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384403749)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384403749)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8588, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384403749)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384403782)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384403782)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8588, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384403782)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384403815)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384403815)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8588, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384403815)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384403849)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384403849)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8588, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384403849)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384403882)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384403882)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8588, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384403882)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384403915)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384403915)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8588, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384403915)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384403949)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384403949)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8588, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384403949)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384403982)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384403982)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8588, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384403982)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404015)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404015)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8588, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404015)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404049)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404049)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8588, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404049)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404082)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404082)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8588, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404082)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404115)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404115)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8588, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404115)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404149)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404149)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8588, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404149)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404182)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404182)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8588, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404182)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404215)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404215)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8588, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404215)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404249)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404249)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8588, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404249)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404282)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404282)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8588, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404282)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404315)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404315)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8588, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404315)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404349)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404349)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8588, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404349)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404382)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404382)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8588, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404382)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404415)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404415)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8588, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404415)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404449)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404449)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8588, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404449)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404482)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404482)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8588, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404482)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404515)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404515)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8588, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404515)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404549)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404549)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8588, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404549)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404582)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404582)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8588, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404582)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404615)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404615)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8588, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404615)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404649)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404649)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8588, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404649)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404682)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404682)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8588, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404682)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404715)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404715)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8588, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404715)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404749)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404749)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8588, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404749)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404782)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404782)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8588, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404782)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404815)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404815)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8588, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404815)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404849)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404849)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8588, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404849)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404882)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404882)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8588, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404882)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404915)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404915)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8588, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404915)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404949)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404949)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8588, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404949)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404982)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404982)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8588, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384404982)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384405015)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384405015)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8588, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384405015)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384405049)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384405049)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8588, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384405049)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384405082)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384405082)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8588, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384405082)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384405115)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384405115)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8588, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384405115)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384405149)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384405149)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8588, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384405149)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384405182)}]]
[[], [{'protocolIdentifier': 69, 'sourceTransportPort': 8569, 'destinationTransportPort': 81, 'observationTimeMilliseconds': (391, 2384405182)}]]
